business_id,review_cool,review_funny,review_id,review_stars,review_useful,user_id,attributes_DogsAllowed,attributes_DriveThru,attributes_GoodForKids,good_for_dessert,good_for_late_night,good_for_lunch,good_for_dinner,good_for_brunch,good_for_breakfast,attributes_HasTV,attributes_NoiseLevel,attributes_OutdoorSeating,attributes_RestaurantsAttire,attributes_RestaurantsDelivery,attributes_RestaurantsGoodForGroups,attributes_RestaurantsPriceRange,attributes_RestaurantsReservations,attributes_RestaurantsTableService,attributes_RestaurantsTakeOut,attributes_Smoking,attributes_WheelchairAccessible,attributes_WiFi,categories,city,is_open,name,bus_review_count,bus_stars,state,cuisine,user_average_stars,bus_cool,user_review_count
PRbIMseOwPCCRv5C4SfTDQ,0,0,mi9jG82W7TykueUvGKup2g,5,0,omM_zUoYj1NT_6WbLX8gEQ,,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,1,1,,,no,"Restaurants, Smokehouse, Southern, Food, Barbeque",Tempe,1,Lucille's Smokehouse Bar-B-Que,744,3.5,AZ,Others,4.69,3,32
ZRHSidI7IIeXhTHMc9L_gw,0,0,EfttjkQxXm7MLUPt5s1mhw,4,0,5-oIZgrlFzXa1NXBMroguA,,,1,0,0,1,0,1,1,0,average,1,casual,0,1,1,0,,1,,,free,"Food, Cafes, Bakeries, Restaurants, Sandwiches",Gilbert,1,Kneader's Bakery,232,3,AZ,Others,4.31,0,12
8tCrCYuNfFrPEk27WbKi9w,0,0,gbKOAgeQz0KX0NKCNjy8qQ,4,0,g4ZyDnt-rrCh2ePEL73TlQ,,,,,,,,,,,,,,0,,1,,,1,,,,"Desserts, Bakeries, Food, Restaurants, Mexican",Avondale,1,Mi Panaderia,9,3.5,AZ,Mexican,3,1,11
UOtoOybZ5vAB4aXBLc57vA,0,0,zGDLd9L2-axo4eeVw9YUgQ,4,0,EXSjts57nLLtBEEppmH0Fg,,,1,,,,,,,1,average,1,casual,1,1,2,1,,1,,,free,"Smokehouse, American (New), Cocktail Bars, Food, Nightlife, Bars, Comfort Food, Barbeque, Restaurants",Scottsdale,1,Bootleggers Modern American Smokehouse,628,4,AZ,American,4.11,31,82
oD-C0IhodDOtWWOiNm2txA,4,0,dnT81a5KFGAG3BHnHi9NFQ,4,4,4DaYRzOMGcn2zoWkHLNBjA,1,,1,0,0,1,0,1,1,0,average,1,casual,0,1,2,0,,1,,,no,"Specialty Food, Art Classes, Sandwiches, Education, Restaurants, Fruits & Veggies, Arts & Entertainment, Venues & Event Spaces, Event Planning & Services, Breakfast & Brunch, Farms, Wedding Planning, Food, American (Traditional)",Phoenix,1,The Farm At South Mountain,438,4,AZ,American,3.79,421,261
R-sEoZXf37pGzLnid7s6wA,0,0,QoY2i7VcVdGQg74fg4AhHw,5,2,NVd6ZL532sbmVGxQhNJW2A,,,1,0,0,1,1,0,0,1,average,1,casual,1,1,1,0,1,1,,,no,"Food, Mexican, Restaurants, Breakfast & Brunch",Mesa,1,Taquitos Jalisco,384,4.5,AZ,Mexican,4.2,60,60
IohmLyQ-spRYgGldapMSyg,0,0,iNsYKUx_R32c2YmbO4ujcw,1,0,fouX0Y0F3OCKTFIXow9MYA,,,1,0,0,1,0,0,0,0,average,0,casual,1,1,1,0,,1,,,free,"Restaurants, Sandwiches, Fast Food, Delis",Scottsdale,1,Schlotzsky's,52,3,AZ,Others,2.33,0,12
mRxUCEoUUe-XsEYS1SlrTA,0,0,mtY0FUQaGh494ML-HcF5SQ,4,0,jwzo_uLsB-4njvL2q0aUMA,,,1,,,,,,,0,quiet,0,casual,0,1,2,0,,0,,,no,"International Grocery, Food, Specialty Food, Japanese, Ethnic Food, Restaurants",Phoenix,1,New Tokyo Food Market,60,4.5,AZ,Japanese,3.61,164,283
A7gVn077Eb2B-yIKunLVpw,0,0,d-nfNWN7FBlAgpovpZEf0A,1,0,C5z6tV-ESsmwHlYcUZm5ZA,,1,1,0,1,1,0,0,1,0,average,0,casual,0,1,1,0,1,1,,,no,"Restaurants, American (Traditional), Burgers, Fast Food",Mesa,1,Whataburger,51,3,AZ,American,2.33,1,7
rnLy7K7xQqZom5fnQflGSw,0,0,JoXSXgRa1YEKfoXKg5ekTQ,2,1,vwi68eg4bmJHMSYq3jP2OQ,,,1,,,,,,,0,,,casual,0,1,1,0,,1,,,,"Restaurants, Sandwiches, Fast Food, Food",Surprise,1,Subway,4,2,AZ,Others,3.76,328,393
F73T-N5lRNL2Gcpg0Q4KKw,1,1,KpQlXPRhfVFjwKhsDe7Xtw,1,2,Ew6JvnkaJTRTz8R8DpPw2w,,,0,0,0,0,1,0,0,1,very_loud,1,dressy,0,1,3,1,1,1,no,1,free,"Restaurants, Italian, Nightlife, Desserts, Wine Bars, Food, Bars",Scottsdale,1,Fat Ox,271,4,AZ,Italian,4,3,13
mUVAMNN7BCQ9HGA9w_7C1g,0,0,NRDy9_iabHoj526eadgQ2w,5,0,egzA9JSQH3lQSS_k3l8bUQ,1,0,1,0,0,1,1,0,0,1,average,1,casual,1,1,2,0,1,1,,,no,"Burgers, Delis, Beer, Wine & Spirits, Food Stands, Breakfast & Brunch, American (New), Food, Restaurants",Phoenix,1,Ingo's Tasty Food,483,4.5,AZ,American,4.5,3,10
kqZwCJyVXZl9OHDbr2a4Fg,1,1,7Rlegbj69q4xTM2gdgsy5A,5,1,Xc7c3QvzMvoaMXLISuY8EQ,,,1,,,,,,,0,very_loud,1,casual,0,0,1,0,,1,,,no,"Food, Restaurants, Hot Dogs, Burgers, Sandwiches",Phoenix,0,Franks A Lot,26,4,AZ,Others,1.94,6,16
mdUjJFZaQoydAGadzFuFtg,0,0,WleHfe2BUN5RPe06t_VLTw,5,0,ZXSBjp9X9wfIT2VcMFMIsQ,,1,1,0,1,1,1,0,0,0,average,1,casual,0,1,1,0,,1,,,no,"Burgers, Fast Food, Restaurants",Mesa,1,In-N-Out Burger,102,4,AZ,Others,3.64,1,43
oIHF-oJ2qqOY5W2NQEKJtQ,0,0,bSxWcIMcbgVQvC7AviXVqw,5,0,HAsMEKpQDY1FQzrS6i8Wqw,,,1,,,,,,,0,quiet,0,casual,0,0,1,0,,1,,,no,"Sandwiches, Fast Food, Restaurants",Peoria,0,Subway,11,1.5,AZ,Others,4.08,0,10
93FVxoipAIYG07gisMOQhw,0,0,BhWUB93myhtKhDGZmo8bCw,5,1,Jne7P-CARKuzTW5jVk6E4Q,,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,,1,,,free,"Seafood, Beer, Wine & Spirits, Food, Caterers, Event Planning & Services, Salad, Italian, Sandwiches, Restaurants, Pizza",Gilbert,1,Zappone's Italian Bistro,335,4,AZ,Italian,4.09,37,103
NeDqVEiin0q-FxCvOKiERw,0,0,1Jkoj0VQMxwgxYxVESyQBg,5,0,yr_SyGdRncAbYhVxsjr3cQ,,,1,0,0,1,1,0,0,1,average,0,casual,1,1,2,0,0,1,,,no,"Caterers, Desserts, Food, Chicken Wings, Event Planning & Services, Sandwiches, Pizza, Restaurants",Phoenix,1,My Slice of the Pie Pizzeria,318,4.5,AZ,Others,4.9,4,10
6nKR80xEGHYf2UxAe_Cu_g,0,0,i0auh9lPLBbhTYUDQaIwyw,5,1,0Lo8JF8LiQDpXd6Yf98hzg,,0,1,0,0,1,1,0,1,1,average,1,casual,0,1,2,0,,1,,,free,"Farmers Market, Gas Stations, Automotive, Car Wash, Restaurants, Breakfast & Brunch, Burgers, Food, American (Traditional), American (New), Bakeries, Barbeque, Caterers, Event Planning & Services",Scottsdale,1,The Thumb BBQ,917,4.5,AZ,American,3.72,8,16
4cTawmoz0rrw3cl1fJd6eQ,1,0,XMMksO4vQScNiAsstIVGLw,4,2,NjLRgbRZiwEIMpAgXypJtw,,,,,,,,,,0,quiet,1,casual,,,1,0,,1,,,free,"Breakfast & Brunch, Food, Coffee & Tea, Restaurants",Phoenix,0,Mocha Bianca,8,3,AZ,Others,3.29,637,275
7CPGGNwHibzQtnERq7u2Hw,0,0,ugb678Ae2aHViImiKIjWOg,2,0,QpHe7YuU-U2chUmEMPvukQ,,,1,0,0,1,1,0,0,0,average,1,casual,1,1,2,1,,1,,,no,"Food, Caterers, Restaurants, Event Planning & Services, Pizza, Italian",Scottsdale,1,Buca di Beppo Italian Restaurant,243,3,AZ,Italian,3.5,0,10
sFZqXGuACgeUys0C1F4GSQ,0,3,7_1VkwqN0EE63I0OHgLoHA,1,2,k6vOe0_qglL2PZlBldoKeQ,,1,1,0,0,1,0,0,0,0,quiet,0,casual,0,1,1,0,0,1,,,no,"Restaurants, Chicken Wings, Fast Food, Cajun/Creole, American (Traditional)",Tempe,1,Popeyes Louisiana Kitchen,61,2.5,AZ,American,3.47,128,238
Os1NdWfFCpz9FWa4gDOLRw,5,2,H5x6TxESD1AJZZlyIkVobg,5,7,Um-3UHQVVCtrX1m3chK5Bg,,,1,1,0,1,1,0,0,1,average,1,casual,0,1,2,0,1,1,,1,no,"Pizza, Food, Italian, Restaurants, Pasta Shops, Chicken Wings, Specialty Food",Mesa,1,Oregano's Pizza Bistro,163,4,AZ,Italian,4.36,219,85
O1iooQB4W8uHKvnyl3ILHw,0,0,hvWBsPjMmRvzgbhyTfXGrA,1,0,knYAbGBkGxfsnT8oue0DBQ,,,1,0,0,1,1,0,0,0,average,1,casual,0,1,1,0,,1,,,no,"Hawaiian, Fast Food, Restaurants, Barbeque",Phoenix,1,L&L Hawaiian BBQ,187,3,AZ,Others,3.71,5,20
PQicuLOZ3uNJKn4PtayjlQ,1,1,J7iIvWJzrVyBTwK1-e7OqQ,5,2,XaySBCbHur-DVCbf3XkdIw,0,0,1,1,0,1,1,0,0,1,average,1,casual,0,1,2,0,0,1,no,1,free,"Burgers, Restaurants, Fast Food, Beer Bar, Nightlife, Hot Dogs, Bars",Phoenix,1,Shake Shack,386,3.5,AZ,Others,3.72,240,98
vTHTpEs9wtJiRe5MnTq1wg,2,2,ecRzjSJ_ZziIjyXVWHj1xw,5,4,rITWiWgJcEunqMMTW8XUAA,,,1,,,,,,,,,1,casual,0,1,1,0,,1,,,,"Ice Cream & Frozen Yogurt, Food, Creperies, Restaurants",Scottsdale,0,Ice Tango,17,4.5,AZ,Others,4.32,22,33
NwVj3tbEcR2F8fbrcOEV0Q,0,0,tRdeFw8yVWdyFypmUriz3A,4,0,mVujWzkq56Rf88w-9HuPIQ,,,0,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,,1,outdoor,,free,"Breweries, Bars, American (Traditional), Beer, Wine & Spirits, Nightlife, Gastropubs, Restaurants, Food, Sandwiches, Pubs, American (New)",Phoenix,1,Sunup Brewing,402,3.5,AZ,American,3.73,113,110
GTYqGnll5iCyU35E7MU-4g,0,0,663MdgKVTjCoJ0hsZNxFGQ,3,0,vFs4rrf-uvStL2Ag_ag9Vg,0,,,,,,,,,,,,,0,,2,,,1,,1,,"Local Flavor, Bakeries, Food, Cupcakes, Desserts, Restaurants",Chandler,1,Sweet Daddy Cupcakes,109,3.5,AZ,Others,4.66,3,29
LIHuRVXlR_MPZTJZJQMQGA,0,0,Qohmza1JLIXKVAL_Q_71-w,2,1,YU36lCdQM7O-IFCkfkh4ag,,,1,,,,,,,0,average,0,casual,0,1,1,0,,1,,,free,"Restaurants, Tex-Mex, Fast Food, Mexican",Mesa,1,Taco Bell,15,2,AZ,Mexican,3.8,14,29
VKVDDHKtsdrnigeIf9S8RA,0,0,33H3zfXi-5reZp305pO6wQ,5,0,RvxpksIisFk8H8RoDfV0Eg,,,1,0,0,1,0,1,1,0,average,1,casual,0,1,1,0,,1,,,free,"Bagels, Sandwiches, Coffee & Tea, Food, Breakfast & Brunch, Restaurants",Phoenix,1,The Nosh Cafe,296,4,AZ,Others,4.36,12,73
du9_QFb75sxzKnLLQwSkMw,0,1,Nc_V4Mr5E291SxVY9sLLiA,3,0,aQYfyrB8MJZHaGw9XPXJEg,,0,1,0,0,1,1,0,0,0,average,1,casual,0,1,2,0,,1,,,no,"Restaurants, Food, Fast Food, Burgers, American (New)",Phoenix,1,Five Guys,156,3.5,AZ,American,2.32,6,31
M_AuwEJTLUEIejktqmDWlg,1,0,7RL7QsbYXxRG5WNxWXdyrg,3,2,9pNcdrQLWWrX0vEGGJlEbg,,1,1,0,0,0,0,0,0,,,0,casual,0,1,1,0,,1,,,,"Chicken Wings, Chicken Shop, Restaurants, Fast Food",Phoenix,1,Popeyes Louisiana Kitchen,30,2,AZ,Others,3.77,510,408
QZJpXx1TbOXqzLx6u6xmaQ,0,0,0uC-8apj0Xc_xLHKORrviA,5,1,NxeGRT653XX0HWsk8IAY4Q,,,1,0,0,1,1,0,0,1,average,1,casual,0,1,1,0,0,1,,,no,"Barbeque, Ethnic Food, Specialty Food, Hawaiian, Restaurants, Food, Korean",Tempe,1,Paradise Hawaiian BBQ,197,3.5,AZ,Korean,4.12,3,14
h6Y1-KfN2XBkcrV85CS8yg,0,0,I75s5HVE5JmhqbnrM56dCg,3,0,7KWEYS230eXxDlqgyhIeNA,,,1,0,0,1,1,0,0,1,average,0,casual,0,1,2,1,1,0,no,,free,"American (Traditional), Bars, Nightlife, American (New), Food, Cinema, Restaurants, Arts & Entertainment, Beer, Wine & Spirits",Scottsdale,1,Studio Movie Grill,748,3,AZ,American,3.92,2,12
QsJ6orXv_VB7xz-MpqHzSQ,0,0,9KatZMLXgaKMkhpZv1nzvQ,4,0,ioeyyQrWrPFx2eGrkG7GUw,,,1,0,0,1,0,1,1,0,average,1,casual,0,1,2,1,,1,,,free,"Vegan, Breakfast & Brunch, Food, Gluten-Free, Local Flavor, Restaurants, Coffee & Tea",Phoenix,1,Pomegranate Cafe,816,4,AZ,Others,2.91,8,21
mnwRtuVQEsIUomBchu0gwg,1,0,8Qgj8ZiDErrAcunCC932Ew,4,0,YM1vaPLJBvYk9bqrItuZSQ,,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,0,,1,,,free,"Restaurants, American (New), Beer, Wine & Spirits, Breweries, Breakfast & Brunch, American (Traditional), Food, Gluten-Free",Phoenix,1,OHSO Brewery- Arcadia,1163,4,AZ,American,4.07,3,24
qdHFUvFhZjvNie3cZiJb9w,0,0,lX1oMOISCNZCo88OaGD5cw,5,0,2FKgGziYT5oLdp_Cf2woxg,,,0,0,0,0,1,0,0,1,average,1,casual,0,1,3,1,1,1,outdoor,1,free,"Steakhouses, Restaurants, Seafood, Food, American (Traditional)",Glendale,1,Arrowhead Grill,550,4,AZ,American,4.36,1,11
GX4C0SDgzuywFbO2W_g1ow,4,3,tkgB5JOwAA76eM9xQ9QNNA,2,3,m_ZofG4UObEMBND2vdyiwg,,,0,0,0,0,1,0,0,1,average,1,casual,0,1,3,1,1,1,outdoor,1,free,"Beer Bar, Restaurants, Food, Desserts, Bars, Cocktail Bars, Lounges, Steakhouses, Nightlife, American (New), Wine Bars, Sports Bars, Beer, Wine & Spirits",Phoenix,1,Meritage - An Urban Tavern,131,3.5,AZ,American,3.56,1726,383
fjapWp89YVCeKvW51KUDQw,0,0,bphhUxtvh_RiGtD9TOZWWQ,4,0,8re_y3nclK9R8Vh6uXIB5w,,,1,0,0,1,0,1,1,1,average,1,casual,1,1,2,0,,1,,,free,"Restaurants, Cafes, Comfort Food, Coffee & Tea, Caterers, Event Planning & Services, Specialty Food, Health Markets, Food, Shopping",Phoenix,1,Luci's Healthy Marketplace,519,4,AZ,Others,3.73,29,57
lbYpsLbIXxU86KPNj8AOgQ,0,2,yA_JrTOAhzaRbbCBD3ErAg,1,1,Qtn2pEjhGlYjUkJFHz6b6w,,,1,,,,,,,0,quiet,1,casual,0,0,1,0,1,1,,,no,"Bagels, Breakfast & Brunch, Sandwiches, Food, Restaurants, Coffee & Tea",Phoenix,1,Everything Bagels,104,3,AZ,Others,3.4,0,10
n1S7XnZfCCDIWlMZ8yUvEw,0,0,ZDjMvdj784Y2J45xdMGPew,4,0,OzNz8Gkc-LBxwH7wsXYnZw,,,1,,,,,,,0,average,1,casual,0,1,1,0,0,1,,,no,"Fast Food, Chinese, Restaurants",Phoenix,1,Panda Express,30,3,AZ,Chinese,4.25,27,115
P7j_K9baGxWPlInbjn0OOg,0,0,wmjfqa76tkeA14ktOXj6TA,5,0,IoMy64CjvPriqZZp5AwfUg,,,1,0,0,1,1,0,0,1,average,1,casual,0,1,1,0,0,1,no,1,free,"Bars, Nightlife, Food, Juice Bars & Smoothies, Salad, Beer, Wine & Spirits, Mediterranean, Wine Bars, Middle Eastern, Restaurants",Phoenix,1,Pita Bistro,218,4,AZ,Mediterranean,4.21,18,14
ml916FaOdF870Jrk0ZQETA,0,0,yPK6uv0qWPT9259jgEQ1oQ,4,1,Lk70TsLeGBYSXsnr5q-cXg,,,1,0,0,1,1,1,1,1,average,1,casual,0,1,2,1,1,1,,1,no,"Caterers, Delis, Bagels, Breakfast & Brunch, Event Planning & Services, Food, Bakeries, Restaurants",Phoenix,1,Chompie's,472,3.5,AZ,Others,3.62,204,325
qdHFUvFhZjvNie3cZiJb9w,1,0,vMGrRGXglohv3zt4PSLZrg,5,1,qlWpPEHna0cXejFuxg7o4Q,,,0,0,0,0,1,0,0,1,average,1,casual,0,1,3,1,1,1,outdoor,1,free,"Steakhouses, Restaurants, Seafood, Food, American (Traditional)",Glendale,1,Arrowhead Grill,550,4,AZ,American,4.09,4,22
4bfKtdnkkhq8qA21sjVXlg,1,1,WhQV74XnylhLHEteYicNqA,4,1,8bt-F30D_tW-ajPG-IpZSA,,,1,0,0,1,0,1,1,1,quiet,1,casual,1,1,1,0,0,1,,,no,"Event Planning & Services, Food, Caterers, Restaurants, Mexican",Phoenix,1,Habanero Fresh Mexican Grill,96,4.5,AZ,Mexican,4.1,24,31
#NAME?,0,0,GltttjjYYCYWN7bSfpzPJw,5,0,jQ3L5yPAuFKyShL3sCp3GQ,,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,,1,,,no,"Barbeque, Restaurants, American (Traditional), Comfort Food",Chandler,1,Famous Dave's Bar-B-Que,235,3.5,AZ,American,4.09,4,31
Crz3YPKbXdRzftigOr62_w,0,1,tq56_8v8bbTsl5XuRnS5gg,3,0,3iwi176p42YRuADPewYDTw,,,1,,,,,,,0,average,1,casual,0,1,1,0,0,1,,,no,"Ice Cream & Frozen Yogurt, Fast Food, Burgers, American (Traditional), Food, Restaurants",Scottsdale,1,Sonic Drive-In,44,2.5,AZ,American,3.56,5,25
7pGWy3mR7gjMSE6x2njqPA,0,0,zGtyM47bbuiUW0Njbl4W6w,4,1,yXcZfR73BWznvMaHSemBAg,,,1,,,,,,,0,average,1,casual,0,1,2,1,,1,,,free,"Greek, Beer, Wine & Spirits, American (Traditional), Restaurants, Mediterranean, Coffee & Tea, Diners, Sandwiches, Breakfast & Brunch, Food, Burgers",Scottsdale,0,Orange Table,450,4,AZ,"American, Mediterranean",2.92,261,148
hhhHgSaSl6GLtuDoDrMUZQ,0,0,K2iRyJ9fSIZ2wi-F6_i6OA,5,0,6fx7odb__489DsmYljY60w,1,,0,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,1,1,no,1,free,"Lounges, Gastropubs, Sports Bars, Breakfast & Brunch, Bars, Wine Bars, Nightlife, Restaurants, Pubs, Italian, Beer, Wine & Spirits, Food, Tapas/Small Plates, Beer Bar",Phoenix,1,Rott n' Grapes Uptown,154,4.5,AZ,Italian,3.61,0,18
JUY-6k02E-Zf5QZXhnKabA,1,0,PntFSj09nRJuT-CRxgI1zg,4,2,S9Jw00eZHVj5_0sOM_C5Rg,0,,1,1,0,1,1,0,0,1,quiet,0,casual,1,1,2,0,1,1,,1,free,"Halal, Turkish, Bakeries, Mediterranean, Restaurants, Food",Chandler,1,TurkDish Mediterranean Cuisine,203,4.5,AZ,Mediterranean,3.84,843,1234
MQsccAhTxdd2Y5JBKjrT9w,0,0,SNDAdZG0V0Wp4tESmlu9wQ,4,0,XBPwZpGcW4uRB3sVG_3jaQ,,,1,0,0,1,1,1,1,1,average,1,casual,0,1,2,0,0,1,,,free,"Desserts, Vegan, Food, Juice Bars & Smoothies, Health Markets, Gluten-Free, Specialty Food, Coffee & Tea, American (New), Restaurants",Phoenix,1,ProteinHouse - Scottsdale,142,3.5,AZ,American,4.25,0,4
bSbAq9ylam6RInhbm2aZKA,1,1,pqEKh6hqggIl3YSbEp7xXg,4,5,9gZ4pQHdK6v8xMLig6EEFA,,1,1,0,0,1,1,0,0,0,average,1,casual,0,1,1,0,0,1,,,no,"Chicken Wings, Restaurants, Fast Food, Chicken Shop, American (Traditional)",Phoenix,1,Raising Cane's,89,4,AZ,American,4.2,2462,630
auufMM0imMP0w7soM52PHQ,0,0,uGsYlpBoYLw1ImlrbeL78Q,5,0,tHnJGZu2T25JRNBj3ypn-Q,,,1,0,0,0,0,0,1,0,very_loud,0,casual,0,1,1,0,,1,,,free,"Fast Food, Restaurants, Food, Burgers, Coffee & Tea",Scottsdale,1,McDonald's,35,2.5,AZ,Others,3.73,9,27
042IHd5KjHiMuBtGtugO_g,0,0,8L8WevmTMZShTNh4INgQHA,5,0,1T64Wy_laEM-pBr4UIeUCw,1,0,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,1,1,,1,free,"Nightlife, Food, Gluten-Free, Bars, Breakfast & Brunch, Breweries, Restaurants, Burgers, American (New)",Phoenix,1,OHSO Brewery - Paradise Valley,584,4,AZ,American,4.78,3,18
ZRHSidI7IIeXhTHMc9L_gw,1,6,7_8nZeOQcv8OAuf2AHzjbg,5,5,hJC6pL3iH7t6YS36eeddVw,,,1,0,0,1,0,1,1,0,average,1,casual,0,1,1,0,,1,,,free,"Food, Cafes, Bakeries, Restaurants, Sandwiches",Gilbert,1,Kneader's Bakery,232,3,AZ,Others,4.52,12,42
xIbtbAJLWLNZcqfqF4f-Nw,0,0,gsrdXbfw9v2Br2RqRhcrDA,4,0,bV6PvsDHr6SZiYs22Zoo1A,1,,0,0,0,0,1,0,0,1,average,1,casual,0,1,2,1,1,1,,1,free,"American (Traditional), Beer, Wine & Spirits, Food, Gastropubs, Restaurants",Scottsdale,1,Salty Sow,889,4,AZ,American,3.66,3,28
qaPSbg690KaX5av6xsSV4Q,0,0,kulIt1HpZCXwQHo4OBrE6A,4,0,svAc0wRIZz5TfV-F4UTO3g,,,0,0,0,0,0,0,1,0,quiet,1,casual,0,1,1,0,0,1,,,free,"Coffee & Tea, Cafes, Food, Tea Rooms, Restaurants, Breakfast & Brunch",Phoenix,0,Songbird Coffee & Tea House,136,4.5,AZ,Others,4.2,1,5
CMCAZVvZlP0ztWo6fhwnGg,0,0,0twOlOMpZwI5WB3WO7uW5g,5,0,si5rTlA_53cCnS31GfF_cg,,,1,0,0,1,0,1,1,0,average,1,casual,1,1,2,0,0,1,,1,no,"Food, Cafes, Bakeries, Restaurants",Tempe,1,Kneaders Bakery and Cafe - Tempe,163,3.5,AZ,Others,5,2,11
maBe6J_QSeYlAa1YNkAyVA,0,0,tjJZA5dVX4KqxBS_M-KA_g,5,0,Mjg81zGXoz1oxBCWsiYrrA,,,1,0,0,1,0,0,0,1,average,1,casual,0,1,1,0,0,1,,,no,"Hot Dogs, Food, Restaurants",Gilbert,1,Higley Hot Dog Hut,153,4,AZ,Others,4.41,17,112
J3iWlSa27BmyvX2XwJt3Yw,1,3,xigJE4EOgcxFXqTqCt0EeQ,4,4,koyln6suNP_AYW0Ih3aPiA,,,1,1,0,1,1,0,0,0,average,0,casual,1,1,2,1,,1,,,no,"Desserts, Restaurants, Barbeque, Sandwiches, Food, Pizza",Phoenix,1,My Mother's Restaurant,215,4,AZ,Others,4.15,16,20
V2oe1HVgNK0He9Mf3Q17AA,0,0,loFE932zJK-OjChM1YEATg,5,0,T3-m86v4NN8ZUZp7KMv7tQ,0,,1,0,0,1,1,0,0,1,average,0,casual,1,1,2,1,1,1,,1,free,"Ethnic Food, Food Delivery Services, Food, Restaurants, Polish, Specialty Food, Event Planning & Services, Caterers, Grocery, Ukrainian, Russian",Mesa,1,All Pierogi Kitchen & Euro Market,328,4.5,AZ,Others,3.34,0,48
vAT8p56wTwzD-A-cxkMRVQ,0,0,m67EcJCvukZSYsjNIcAkgg,4,0,X7NHc1i4LgqCPiltnuvR1g,,,1,1,0,0,0,0,0,0,average,1,casual,0,1,1,0,,1,,,no,"Restaurants, Burgers, Food, Ice Cream & Frozen Yogurt, Fast Food",Gilbert,1,Dairy Queen,59,3,AZ,Others,3.74,4,48
RZWx7pIsINH6nVqW7ys9cg,0,0,8ZiXNRqIvvSku0uIzc4XQA,3,0,JNszFurQHfX_ZXx6e5eLvQ,,,1,1,0,1,1,0,0,0,average,1,casual,0,1,2,0,,1,,,no,"American (New), Restaurants, Soul Food, Sandwiches, Seafood, Desserts, Chicken Shop, Food",Phoenix,1,Ezekiel's,266,4,AZ,American,3.88,97,227
yNjbW1vR4HJ_o6VPmgchXw,1,0,uRGyT4RqmrtCir2kuM9T8w,5,1,0DtYzXkkX2LkZ9h6ToP9wg,,,,,,,,,,,,1,,0,,1,0,,1,,,free,"Restaurants, Food, Coffee & Tea",Chandler,1,The Coffee Bean & Tea Leaf,64,4.5,AZ,Others,2.93,59,113
wWgsKvkbq8rzdGpx5gr-Tw,3,0,E3s6Zo8868upRxyc7a622g,5,5,SsGMcVYZQlX3a6PazZzjVQ,,,1,,,,,,,,average,0,casual,1,0,1,0,0,,,,,"Caribbean, Restaurants, Food, Bakeries, Patisserie/Cake Shop",Phoenix,1,Sweet Land Cake,16,4.5,AZ,Others,3.98,590,126
0W_pPAiTXgazY2mtX6o0_w,1,1,qHtuAaADBuC4J_njX81gVw,3,2,x4rQMKeYMnqKx-bpzQ4zPg,,1,1,0,0,1,1,0,0,0,average,1,casual,0,1,1,0,0,1,,,no,"Hot Dogs, Fast Food, Burgers, Salad, American (Traditional), Restaurants",Scottsdale,1,Portillo's Hot Dogs,741,4,AZ,American,3.51,115,122
S5o2kplwZtc9XWdktq_GcQ,0,0,z3y0Y1ilZF9JbmfYMJKEuA,4,0,ZwGypw5CNhnqL7UgqkSjwQ,,,1,1,0,1,1,0,0,1,average,1,casual,0,1,2,1,1,1,,,no,"Salad, American (New), American (Traditional), Restaurants, Desserts, Food",Mesa,1,The Cheesecake Factory,262,3.5,AZ,American,4.52,13,22
mnwRtuVQEsIUomBchu0gwg,0,0,t1CBHZ8mFBWjyGr9Wq47Bw,4,0,lHNqaL-7l2Yy1QwgEp-JzQ,,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,0,,1,,,free,"Restaurants, American (New), Beer, Wine & Spirits, Breweries, Breakfast & Brunch, American (Traditional), Food, Gluten-Free",Phoenix,1,OHSO Brewery- Arcadia,1163,4,AZ,American,3.8,4,42
GX4C0SDgzuywFbO2W_g1ow,0,0,v1s2F-KXPpsc1RFC8zC6zQ,1,0,TjK5j9YmDxXKt_kyfqDHvw,,,0,0,0,0,1,0,0,1,average,1,casual,0,1,3,1,1,1,outdoor,1,free,"Beer Bar, Restaurants, Food, Desserts, Bars, Cocktail Bars, Lounges, Steakhouses, Nightlife, American (New), Wine Bars, Sports Bars, Beer, Wine & Spirits",Phoenix,1,Meritage - An Urban Tavern,131,3.5,AZ,American,4.2,7,25
w3XZf4qnRUE3cSQZVcaSMw,0,0,QY12HqDBH1ScssIId3inNQ,4,0,WlESX4zBepSy4avO4SQvPg,,,,,,,,,,,,1,,,,1,,,1,,,free,"Restaurants, Food, Coffee & Tea",Tempe,0,Kona 13 Coffee & Tea,94,4.5,AZ,Others,3.48,3,20
